cardCode,name,descriptionRaw,rarityRef,regionRefs,cost,type,price
07NX014,Múa Xoay,"Cưỡng Đoạt: Ta được giảm 2 tiêu hao.
Gây 1 sát thương lên 1 đối tượng bất kỳ và Làm Choáng 1 kẻ địch.
",Rare,['Noxus'],3,Bài phép,30
07NX007,Samira,Cưỡng Đoạt hoặc ra đòn: Tạo trên tay 1 lá Ứng Biến nếu ngươi chưa có sẵn lá bài đó.,Champion,['Noxus'],2,Bài quân,300
07NX007T8,Ứng Biến,"Trao Thách Đấu cho Samira đồng minh trong vòng này hoặc gây 1 sát thương lên Nhà Chính của đối thủ.
",None,['Noxus'],1,Bài phép,0
07NX007T6,Ứng Biến,Gây 1 sát thương lên Nhà Chính của đối thủ.,None,['Noxus'],1,Bài phép,0
07NX007T5,Ứng Biến,Trao Thách Đấu cho Samira đồng minh trong vòng này.,None,['Noxus'],1,Bài phép,0
07NX007T2,Samira Bung Sức,"Trao +2|+0 cho 1 đồng minh trong vòng này.
Cưỡng Đoạt: Trao +2|+1 cho đồng minh đó thay vì +2|+0.
Tạo 1 lá Samira trong bộ bài.",None,['Noxus'],1,Bài phép,0
07NX007T1,Samira,"Cưỡng Đoạt hoặc ra đòn: Tạo trên tay 1 lá Ứng Biến nếu ngươi chưa có sẵn lá bài đó.
Khi ngươi sử dụng 6 lá bài, Tiến Công. Đếm lại khi ngươi khởi đầu vòng đấu với lượt tấn công. ",None,['Noxus'],2,Bài quân,0
07NX006,Công Tử Bảnh Bao,Cưỡng Đoạt: Nhân đôi sức mạnh của ta.,Common,['Noxus'],4,Bài quân,10
07NX015,Dame Kẻ Tước Đoạt,Cưỡng Đoạt: Ban +1|+0 cho các đồng minh.,Common,['Noxus'],3,Bài quân,10
07NX003,Bung Sức,"Trao +2|+0 cho 1 đồng minh trong vòng này.
Cưỡng Đoạt: Trao +2|+1 cho đồng minh đó thay vì +2|+0.",Common,['Noxus'],1,Bài phép,10
07NX004,Tay Thợ Khéo Léo,"Khi ta được triệu hồi, kích hoạt tất cả hiệu ứng Cưỡng Đoạt của đồng minh.",Rare,['Noxus'],5,Bài quân,30
07NX001,Pháo Binh Dũng Cảm,Xuất Trận: Gây 1 sát thương lên Nhà Chính của đối thủ hoặc kích hoạt hiệu hứng Cưỡng Đoạt của 1 đồng minh.,Rare,['Noxus'],2,Bài quân,30
07NX001T1,Pháo Binh Dũng Cảm,Xuất Trận: Kích hoạt hiệu hứng Cưỡng Đoạt của 1 đồng minh.,None,['Noxus'],2,Bài quân,0
07NX001T2,Pháo Binh Dũng Cảm,Xuất Trận: Gây 1 sát thương lên Nhà Chính của đối thủ.,None,['Noxus'],2,Bài quân,0
07NX005,Đại Úy Indari,"Khi được triệu hồi, ta Ứng Biến.
Cưỡng Đoạt: Tôi Luyện các đồng minh khác.",Rare,['Noxus'],6,Bài quân,30
07BW018,Babs Già Loạn Trí,"Khi ngươi hồi năng lượng, ban cho ta +1|+0 với mỗi năng lượng đã hồi.",Common,['Bilgewater'],2,Bài quân,10
07BW021,Cướp Biển Táo Tợn,Cưỡng Đoạt: Triệu hồi 1 tùy tùng 1 tiêu hao ngẫu nhiên và ban cho nó Ngạo Mạn.,Common,['Bilgewater'],3,Bài quân,10
07BW002,Jack,"Ra Đòn: Tạo trên tay 1 lá Xu.
Khi ngươi hồi năng lượng, hồi 1 máu cho ta với mỗi năng lượng đã hồi.",Champion,['Bilgewater'],4,Bài quân,300
07BW002T2,Jack,"Ra Đòn: Tạo trên tay 2 lá Xu.
Khi ngươi hồi năng lượng, ban +1|+0 và hồi 1 máu cho ta với mỗi năng lượng đã hồi.",None,['Bilgewater'],4,Bài quân,0
07BW002T1,Hành Trình Mạo Hiểm Của Jack,"Gây 3 sát thương lên 1 bài quân. Nếu sát thương này tiêu diệt kẻ địch, tạo trên tay 2 lá Xu.
Tạo 1 lá Jack trong bộ bài.",None,['Bilgewater'],4,Bài phép,0
07BW040,Nukkle,"Khi ta được triệu hồi, tạo trên tay 1 lá Mako Phù Du.",Rare,['Bilgewater'],2,Bài quân,30
07BW001,Chiêu Khách Phản Trắc,"Khi ngươi hồi năng lượng, tạo trên tay 1 tùy tùng Phù Du ngẫu nhiên mà ngươi có vừa đủ năng lượng để sử dụng.",Rare,['Bilgewater'],4,Bài quân,30
07BW040T1,Mako,"Khi ta được triệu hồi, tạo trên tay 1 lá Bull Phù Du.",None,['Bilgewater'],4,Bài quân,0
07BW040T2,Bull,"Khi ta được triệu hồi, Tiến Công.",None,['Bilgewater'],6,Bài quân,0
07BW003,Quái Móc Túi,"Trăng Trối: Tạo trên tay 1 lá Xu.
",Common,['Bilgewater'],1,Bài quân,10
07BW014,Pablo Ngũ Quyền,"Khi ta được triệu hồi, tạo trên tay 1 lá Trao Đổi Chiêu Thức Phù Du.",Common,['Bilgewater'],3,Bài quân,10
07BW013,Angel,Cưỡng Đoạt: Tạo trên tay 3 lá Xu.,Common,['Bilgewater'],5,Bài quân,10
07BW006,Hành Trình Mạo Hiểm,"Gây 3 sát thương lên 1 bài quân. Nếu sát thương này tiêu diệt kẻ địch, tạo trên tay 2 lá Xu.",Epic,['Bilgewater'],4,Bài phép,120
07BW026,Xiềng Xích Gai Góc,"Cưỡng Đoạt: Ta được giảm 2 tiêu hao.
Rút 2 lá bài khi Bắt Đầu Vòng Đấu tiếp theo và ban Phù Du cho những lá bài đó.",Rare,['Bilgewater'],4,Bài phép,30
07BW027,Đức Cha Cuồng Nộ,Cưỡng Đoạt: Hồi lại 1 năng lượng bài phép và tạo trên tay 1 bài phép 1 tiêu hao ngẫu nhiên thuộc khu vực đang sử dụng.,Rare,['Bilgewater'],2,Bài quân,30
07BW008,Trao Đổi Chiêu Thức,1 đồng minh và 1 kẻ địch ra đòn đánh lẫn nhau. Máu của chúng không thể giảm xuống dưới 1 từ cú ra đòn này.,Common,['Bilgewater'],1,Bài phép,10
07BW041,Nắm Đấm Đáng Sợ,Ra Đòn: Tạo trên tay 1 lá Xu.,Rare,['Bilgewater'],2,Trang Bị,30
07BW004,Chiến Hạm Hoàng Đế,"Khi ta được triệu hồi, rút 1 lá Jack.
Khi ngươi triệu hồi 1 đồng minh, tạo 1 lá Trao Đổi Chiêu Thức Phù Du trên tay.
Khi 1 đồng minh nhận sát thương và sống sót, ban Ngạo Mạn cho đồng minh đó.",Epic,['Bilgewater'],7,Bài quân,120
07BW025,Hỏa Cuồng Nhân,"Khi ngươi kích hoạt Cưỡng Đoạt, rút 1 lá bài và ban Phù Du cho lá bài đó.",Rare,['Bilgewater'],4,Bài quân,30
07IO020,Đổi Người!,"Thu Về 1 đồng minh và tạo trên tay 1 lá Xu, hoặc sử dụng 5 năng lượng để Thu Về 1 kẻ địch và tạo trên tay 1 lá Xu.",Rare,['Ionia'],2,Bài phép,30
07IO014,Thầy Bingwen Nhiều Lời,Xuất Trận: Triệu hồi 1 bản sao Cảm Tử y hệt của 1 bài quân được xuất trận tiếp theo trong vòng này.,Epic,['Ionia'],5,Bài quân,120
07IO023,Ông Già Lão Luyện,"Xuất Trận: Thu Về kẻ địch mạnh nhất. Nếu ngươi đã sử dụng 16+ năng lượng trong vòng này, Thu Về tất cả kẻ địch. ",Rare,['Ionia'],8,Bài quân,30
07IO011,Sett,"Lần đầu ta còn dưới 1 Máu khi đang tấn công, trao cho ta Lá Chắn.",Champion,['Ionia'],5,Bài quân,300
07IO011T1,Sett,"Khi ta tấn công, ta không thể nhận sát thương hoặc bị tiêu diệt.
Mỗi vòng đấu, tạo trên tay 1 lá Hủy Diệt Đấu Trường khi ngươi đã sử dụng 12+ năng lượng trong vòng đấu đó. ",None,['Ionia'],5,Bài quân,0
07IO011T5,Xu,"Xu có thể cộng dồn.
Hồi 1 năng lượng.",None,['Ionia'],1,Bài phép,0
07IO011T4,Hủy Diệt Đấu Trường,Hủy Diệt 1 kẻ địch. Gây 1 sát thương lên tất cả kẻ địch khác và Nhà Chính của đối thủ.,None,['Ionia'],0,Bài phép,0
07IO011T2,Song Thú Chưởng Của Sett,"Làm Choáng 2 kẻ địch và tạo trên tay 1 lá Xu.
Tạo 1 lá Sett trong bộ bài.",None,['Ionia'],4,Bài phép,0
07IO046,Cánh Ngọc Hoàng Gia,Các đồng minh Điểu khác nhận +1|+0 và Đột Kích.,Rare,['Ionia'],5,Bài quân,30
07IO009,Kế Toán Tận Tụy,Tấn Công Nhà Chính: Tạo trên tay 1 lá Xu.,Rare,['Ionia'],2,Bài quân,30
07IO019,Chuyên Gia Pha Chế,Xuất Trận: Hồi 3 máu cho 1 đồng minh hoặc Nhà Chính và tạo trên tay 1 lá Xu.,Common,['Ionia'],4,Bài quân,10
07IO017,Đặt Cược Đi,Rút 2 lá bài và tạo trên tay 2 lá Xu.,Common,['Ionia'],5,Bài phép,10
07IO047,Rắn Hổ Mê Hoặc,"Mỗi vòng đấu, lần đầu tiên ngươi sử dụng tùy tùng khác, triệu hồi 1 bản sao y hệt của lá đó. Nếu bàn đấu đã đầy, ban cho ta chỉ số và đặc điểm của tùy tùng đó thay vì triệu hồi.",Epic,['Ionia'],7,Bài quân,120
07IO023T1,Không Biết Lượng Sức,"Thu Về kẻ địch mạnh nhất. Nếu ngươi đã sử dụng 16+ năng lượng trong vòng này, Thu Về tất cả kẻ địch.",None,['Ionia'],0,Kỹ năng,0
07IO013,Đấu Sĩ Hạng Chuyên,"Khi ta được triệu hồi, tạo trên tay 1 lá Xu.",Common,['Ionia'],3,Bài quân,10
07IO020T1,Đổi Người!,Thu Về 1 đồng minh và tạo trên tay 1 lá Xu.,None,['Ionia'],2,Bài phép,0
07IO020T2,Đổi Người!,Thu Về 1 kẻ địch và tạo trên tay 1 lá Xu.,None,['Ionia'],5,Bài phép,0
07IO012,Bảo An Trận Chiến,"Khi ta được triệu hồi, tạo trên tay 1 lá Bảo An Trận Chiến Phù Du và ban +1|+1 cho Bảo An Trận Chiến.
Cường Hóa 5: Đột Kích.",Rare,['Ionia'],3,Bài quân,30
07IO007,Song Thú Chưởng,Làm Choáng 2 kẻ địch và tạo trên tay 1 lá Xu.,Common,['Ionia'],4,Bài phép,10
07SH023,Đại Tướng Sa Mạc Hết Thời,Ta nhận +1|+0 với mỗi đồng minh Cảm Tử ngươi đã triệu hồi trong trận đấu. ,Rare,['Shurima'],7,Bài quân,30
07SH018,Người Nắm Giữ Bí Mật,"Khi ta được triệu hồi, tạo 2 anh hùng cấp 2 ngẫu nhiên không có trên tay, bộ bài hoặc bàn đấu ở dưới cùng của bộ bài.",Epic,['Shurima'],3,Bài quân,120
07SH008,Bầy Thú Tấn Công,Phát động tấn công với bản sao Cảm Tử y hệt của mỗi đồng minh Mèo.,Common,['Shurima'],6,Bài phép,10
07FR008,Cún Hàn Băng,Sử dụng 6 năng lượng để ta xuất trận dưới dạng Lang Mẫu Hàn Băng.,Common,['Freljord'],2,Bài quân,10
07FR009,Thợ Rèn Sáng Tạo,"Khi được triệu hồi, ta Ứng Biến.
Mỗi vòng đấu, lần đầu tiên ngươi Tôi Luyện hoặc Trang Bị cho 1 đồng minh, hồi 1 máu cho Nhà Chính.",Rare,['Freljord'],3,Bài quân,30
07FR008T2,Cún Hàn Băng,,None,['Freljord'],2,Bài quân,0
07FR008T1,Lang Mẫu Hàn Băng,,None,['Freljord'],6,Bài quân,0
07FR005,Tùy Tùng Hộ Vệ,Ta không nhận sát thương từ bài phép hoặc Kỹ Năng của đồng minh.,Rare,['Freljord'],3,Bài quân,30
07SI002,Thu Thập Linh Hồn,"Tiêu diệt 1 tùy tùng có 3- Sức Mạnh hoặc sử dụng 3 năng lượng để tiêu diệt 1 anh hùng có 3- Sức Mạnh.
",Rare,['ShadowIsles'],2,Bài phép,30
07SI002T2,Thu Thập Linh Hồn,Tiêu diệt 1 anh hùng có 3- Sức Mạnh.,None,['ShadowIsles'],3,Bài phép,0
07SI002T1,Thu Thập Linh Hồn,Tiêu diệt 1 tùy tùng có 3- Sức mạnh.,None,['ShadowIsles'],2,Bài phép,0
07SI001,Tiệt Trừ,Tiêu diệt TẤT CẢ bài quân có 3- Sức mạnh.,Epic,['ShadowIsles'],5,Bài phép,120
07SI007,Cún Ma,"Mỗi vòng đấu, lần đầu tiên có đồng minh khác hy sinh, rút 1 lá bài.",Common,['ShadowIsles'],4,Bài quân,10
07MT003,Linh Thú Vũ Trụ,Bắt Đầu Vòng Đấu: Hồi 1 máu cho ta và Nhà Chính của ngươi.,Rare,['Targon'],2,Bài quân,30
07MT001,Sao Rơi,Gây 4 sát thương lên 1 kẻ địch đã tấn công trong vòng này hoặc đang Bị Choáng.,Common,['Targon'],2,Bài phép,10
07MT007,Học Giả Hiến Sinh,Trăng Trối: Tạo trên tay bản sao của 3 bài phép đầu tiên ngươi sử dụng lên ta. ,Epic,['Targon'],2,Bài quân,120
07BC005,Mộc Linh Lốc Xoáy,,Common,['BandleCity'],2,Bài quân,10
07BC009,Quăng Bánh,Gây 1 sát thương lên 1 bài quân. Tạo trên tay 1 lá Bánh Nướng Hiểm Nguy.,Rare,['BandleCity'],1,Bài phép,30
07BC009T1,Bánh Nướng Hiểm Nguy,Gây 1 sát thương lên 1 đối tượng bất kỳ. ,None,['BandleCity'],2,Bài phép,0
07BC015,Cô Đọng,Chọn 1 tùy tùng. Tạo trên tay 1 bản sao 1 tiêu hao của tùy tùng đó và đặt chỉ số của lá đó thành 1|1.,Rare,['BandleCity'],3,Bài phép,30
07DE002,Lệnh Khám Xét,1 đồng minh có 4+ Sức Mạnh Bắt Giữ 1 bài quân hoặc 1 đồng minh Bắt Giữ 1 địa danh.,Rare,['Demacia'],4,Bài phép,30
07DE005,Hãy Vững Vàng!,Trao +2|+2 cho 1 đồng minh trong vòng này.,Common,['Demacia'],2,Bài phép,10
07DE002T1,Lệnh Khám Xét,1 đồng minh Bắt Giữ 1 Địa Danh.,None,['Demacia'],4,Bài phép,0
07DE002T2,Lệnh Khám Xét,1 đồng minh có 4+ Sức Mạnh Bắt Giữ 1 bài quân.,None,['Demacia'],4,Bài phép,0
07DE008,Tế Đàn Thuần Nhất,"Khi ta được triệu hồi, rút 1 bài quân.
Khi ngươi triệu hồi 1 đồng minh, tăng chỉ số của lá đó lên bằng tiêu hao của nó.",Rare,['Demacia'],4,Địa Danh,30
07PZ019,Phục Vụ Hóa Kỹ,Ta nhận +1|+0 với mỗi đồng minh 1 tiêu hao ngươi đã triệu hồi trong trận đấu.,Rare,['PiltoverZaun'],3,Bài quân,30
07PZ021,Anura & Froop,Đồng minh có 1 nhóm bài phụ khác đồng minh khác trên bàn có tiêu hao 1-.,Epic,['PiltoverZaun'],3,Bài quân,120
07PZ022,Bàn Tay Thánh Thần,Gây 1 sát thương lên 1 kẻ địch hoặc Nhà Chính của đối thủ và 1 sát thương lên 1 kẻ địch khác.,Common,['PiltoverZaun'],2,Bài phép,10
07PZ013,Đài Tượng Niệm Hầm Thải,"Nếu Nhà Chính của ngươi lẽ ra phải nhận sát thương từ lá bài khác Nấm Độc, thay vào đó, đối thủ gài sẽ 5 lá Nấm Độc vào bộ bài của ngươi với mỗi sát thương.",Epic,['PiltoverZaun'],4,Địa Danh,120
07PZ015,Bẫy Biến Sử Thi,"Để sử dụng, tiêu hao toàn bộ năng lượng. Triệu hồi 1 lá Bẫy Biến Chạy Trốn và tăng chỉ số của lá đó lên bằng mức năng lượng tiêu hao.",Common,['PiltoverZaun'],1,Bài phép,10
07PZ015T1,Bẫy Biến Chạy Trốn,,None,['PiltoverZaun'],1,Bài quân,0
07NX028,Đại Úy Kalrix,"Tấn Công Nhà Chính: Gây sát thương lên Nhà Chính của đối thủ, khiến Máu của Nhà Chính còn một nửa, làm tròn xuống.",Epic,['Noxus'],5,Bài quân,120
07NX034,Sảnh Huyết Tiệc,"Giảm 1 tiêu hao cho tất cả đồng minh. Khi ngươi sử dụng 1 đồng minh, gây 2 sát thương lên đồng minh đó.",Epic,['Noxus'],2,Địa Danh,120
07NX032,Tàng Thư Ravenborn,"Khi người mang ta sử dụng 1 Kỹ Năng, sao chép kỹ năng đó. ",Rare,['Noxus'],2,Trang Bị,30
07NX033,Chiến Miêu Tam Vĩ,"Khi ta được triệu hồi, ban +1|+1 cho ta với mỗi nhóm bài phụ đồng minh khác có. ",Common,['Noxus'],4,Bài quân,10
07RU015,Vua Poro,"Khởi Nguồn: Chiếu Chỉ Vua Poro.
Mỗi vòng đấu, tạo trên tay 1 lá Bánh Quy Poro trong lần đầu tiên triệu hồi 1 Poro khác.",Champion,['Runeterra'],5,Bài quân,300
07RU015T3,Lệnh Triệu Hội Đồng Vua Poro,"Rút 2 tùy tùng Poro khác nhau và ban +1|+1 cho chúng.
Tạo 1 lá Vua Poro trong bộ bài.",None,['Runeterra'],3,Bài phép,0
07RU015T6,Bánh Quy Cà Phê,Ban +1|+1 cho đồng minh Poro ở mọi nơi. Trao Thách Đấu cho 2 đồng minh Poro trong vòng này.,None,['Runeterra'],2,Bài phép,0
07RU015T2,Bánh Quy Cay,Ban +1|+1 cho đồng minh Poro ở mọi nơi. Trao Khí Lực cho đồng minh Poro trong vòng này.,None,['Runeterra'],2,Bài phép,0
07RU015T1,Chiếu Chỉ Vua Poro,"Bạn có thể thêm mọi lá không phải anh hùng có chữ ""Poro"" khi xây dựng bộ bài.",None,['Runeterra'],0,Kỹ năng,0
07RU015T7,Bánh Quy Sắc Màu,Ban +1|+1 cho đồng minh Poro ở mọi nơi. Ban +1|+1 và 1 đặc điểm ngẫu nhiên cho tướng đồng minh ở mọi nơi.,None,['Runeterra'],2,Bài phép,0
07RU015T4,Vua Poro,"Mỗi vòng đấu, tạo trên tay 1 lá Bánh Quy Đặc Biệt ngẫu nhiên trong lần đầu tiên triệu hồi 1 Poro khác.",None,['Runeterra'],5,Bài quân,0
07RU015T5,Bánh Quy Đông Lạnh,Ban +1|+1 cho Poro đồng minh ở mọi nơi. Đóng Băng 1 kẻ địch.,None,['Runeterra'],2,Bài phép,0
07RU012,Neeko,"Khởi Nguồn: Bạn Rừng Muôn Hình Vạn Trạng!
Xuất Trận: Ngươi có thể ngụy trang ta thành 1 trong 3 tùy tùng 2 tiêu hao từ Khởi Nguồn của ta.",Champion,['Runeterra'],2,Bài quân,300
07RU012T2,Neeko,Khi ta thăng cấp hoặc Tấn Công: Ban +1|+1 cho đồng minh có nhóm bài phụ ở mọi nơi.,None,['Runeterra'],2,Bài quân,0
07RU012T4,Bạn Rừng Muôn Hình Vạn Trạng!,"Bạn có thể thêm tùy tùng Điểu, Mèo, Chó, Tinh Linh, Bò Sát và Nhện khi xây dựng bộ bài.",None,['Runeterra'],0,Kỹ năng,0
07RU012T1,Phân Hình Của Neeko,"Triệu hồi 1 bản sao Cảm Tử y hệt của 1 đồng minh, sau đó đổi chỗ 2 lá bài với nhau.
Tạo 1 lá Neeko trong bộ bài.",None,['Runeterra'],3,Bài phép,0
07RU017,Phân Hình,"Triệu hồi 1 bản sao Cảm Tử y hệt của 1 đồng minh, sau đó đổi chỗ 2 lá bài với nhau.",None,['Runeterra'],3,Bài phép,0
07RU016,Lệnh Triệu Hội Đồng,Rút 2 tùy tùng Poro khác nhau và ban +1|+1 cho chúng.,None,['Runeterra'],3,Bài phép,0
07BW043,Trượng Cầu Thủy Triều,Gây 1 sát thương lên 1 bài quân. Triệu Gọi 1 xúc tu với mỗi sát thương gây ra.,Rare,['Bilgewater'],2,Bài phép,30
07BW035,Hang Ổ Lừa Đảo,"Lá bài của ngươi trên tay có Phù Du.
Khi sử dụng 1 lá bài, rút 1 lá.",Epic,['Bilgewater'],6,Địa Danh,120
07BW042,Thợ Săn Cầu Cảng,Xuất trận: Hình Thành 1 tùy tùng có nhóm bài phụ khác với đồng minh trên bàn.,Common,['Bilgewater'],2,Bài quân,10
07BW039,Hoàng Tử Rồng Grinzo,"Lần đầu tiên mỗi vòng đấu ngươi triệu hồi 1 đồng minh tiêu hao 1, hồi 1 năng lượng bài phép.",Rare,['Bilgewater'],2,Bài quân,30
07BW033,Bài Ca Mê Hoặc,"Triệu hồi 1 Yêu Linh ngẫu nhiên.
Ban +1|+1 cho đồng minh 1 tiêu hao ở mọi nơi. ",Common,['Bilgewater'],6,Bài phép,10
07IO041,Gió Hồi Sức,Hồi 3 máu cho Nhà Chính của ngươi và rút 2 bài phép.,Common,['Ionia'],5,Bài phép,10
07IO043,Nhà Tiên Tri Toàn Năng,Xuất Trận: Chọn 1 trong 3 bài phép Nhanh hoặc bài phép Chậm trong bộ bài hoặc trên tay kẻ địch. Tạo 1 lá Chữ Khắc Tiên Đoán.,Rare,['Ionia'],4,Bài quân,30
07IO043T1,Chữ Khắc Tiên Đoán,Chặn bài phép đã chọn.,None,['Ionia'],1,Bài phép,0
07IO049,Airis,Tấn Công Nhà Chính: Triệu hồi 1 Yêu Linh ngẫu nhiên.,Rare,['Ionia'],2,Bài quân,30
07SH038,Pakaa Con,"Tập Kích 1
Tấn Công Nhà Chính: Triệu hồi 1 lá Người Bảo Hộ Pakaa.",Common,['Shurima'],3,Bài quân,10
07SH038T2,Pakaa Con Tập Kích,"Biến Đổi Bóng Hình Trong Bụi Cây của ta thành Pakaa Con. 
Nếu Bóng Hình Trong Bụi Cây của ta rời khỏi bàn, Hủy Diệt ta.",None,['Shurima'],1,Bài phép,0
07SH038T1,Người Bảo Hộ Pakaa,,None,['Shurima'],2,Bài quân,0
07SH041,Do Thám Rừng Già,Hình Thành 1 lá bài với Tập Kích.,Rare,['Shurima'],1,Bài phép,30
07SH004,Rình Rập,Trao +2|+0 cho 1 đồng minh trong vòng này. Trao +2|+2 nếu đó là 1 lá bài Bóng Hình Trong Bụi Cây.,Common,['Shurima'],1,Bài phép,10
07SH013,Nidalee,Tập Kích 2,Champion,['Shurima'],4,Bài quân,300
07SH013T3,Vồ Của Nidalee,"Trao +2|+0 cho 1 đồng minh trong vòng này. Trao +2|+2 nếu đó là 1 lá bài Bóng Hình Trong Bụi Cây.
Tạo 1 lá Nidalee trong bộ bài.",None,['Shurima'],1,Bài phép,0
07SH013T4,Nidalee Báo Mẹ,"Tập Kích 2
Tấn Công Nhà Chính: Biến Đổi ta trở lại thành Nidalee và tạo trên tay 1 lá Phóng Lao.
",Champion,['Shurima'],4,Bài quân,300
07SH013T7,Nidalee Tập Kích,"Biến Đổi Bóng Hình Trong Bụi Cây của ta thành Nidalee. 
Nếu Bóng Hình Trong Bụi Cây của ta rời khỏi bàn, Hủy Diệt ta.",None,['Shurima'],2,Bài phép,0
07SH013T5,Nidalee Báo Mẹ Tập Kích,"Biến Đổi Bóng Hình Trong Bụi Cây của ta thành Nidalee Báo Mẹ. 
Nếu Bóng Hình Trong Bụi Cây của ta rời khỏi bàn, Hủy Diệt ta.",None,['Shurima'],2,Bài phép,0
07SH013T6,Bóng Hình Trong Bụi Cây,Trốn đằng sau này thì có thể là gì được chứ?,None,['Shurima'],2,Bài quân,0
07SH013T2,Phóng Lao,"Gây  4 sát thương lên 1 kẻ địch. Nếu không có kẻ địch nào khi ta xuất trận, ta sẽ chọn mục tiêu là Nhà Chính của đối thủ.",Common,['Shurima'],0,Bài phép,10
07SH009,Vastaya Báo Thù,"Tập Kích 3
Khi ta biến đổi từ Vastaya Báo Thù Tập Kích, chặn tất cả Bài Phép Nhanh, Chậm, và Kỹ Năng của đối thủ.",Common,['Shurima'],3,Bài quân,10
07SH009T1,Đủ rồi đấy!,"Chặn tất cả Bài Phép Nhanh, Chậm, và Kỹ Năng của đối thủ.",None,['Shurima'],0,Kỹ năng,0
